sentence,label,,,,,,,,,,,,
私は,30,,,,,,,,,,,,
で購入したこちらを使っています,31,,,,,,,,,,,,
ちなみに私の,32,,,,,,,,,,,,
の紹介コード《RRF5161》,33,,,,,,,,,,,,
を入力すると,34,,,,,,,,,,,,
どなたでも、何度でも5%オフでお買い物ができるのでご自由にお使いくださいね,35,,,,,,,,,,,,
本当は電子レンジ調理は余りしたくないけど…,36,,,,,,,,,,,,
こだわり過ぎず、捉われすぎずたまには良いか！と手軽さを楽しむことも良いですね,37,,,,,,,,,,,,
しばらくこのおから蒸しパンは,38,,,,,,,,,,,,
リピートしそうです,39,,,,,,,,,,,,
♡PINKY♡,40,,,,,,,,,,,,
ご依頼などは下記へお問い合わせください。,41,,,,,,,,,,,,
Online Boutique【envy】,42,,,,,,,,,,,,
5/17 発売,43,,,,,,,,,,,,
★卍LINE 6th Album★,44,,,,,,,,,,,,
【真説～卍忍法帖～福流縁】,45,,,,,,,,,,,,
★,46,,,,,,,,,,,,
予約はこちらから,1,,,,,,,,,,,,
★,2,,,,,,,,,,,,
4/23 配信開始,3,,,,,,,,,,,,
★卍LINE ＆ kj★,4,,,,,,,,,,,,
【soul ship】,5,,,,,,,,,,,,
★,6,,,,,,,,,,,,
★　★,7,,,,,,,,,,,,
★,8,,,,,,,,,,,,
卍LINE official website,9,,,,,,,,,,,,
アスマキナofficial website,10,,,,,,,,,,,,
卍LINE Official Goods,11,,,,,,,,,,,,
Baby angel turned 7 months,12,,,,,,,,,,,,
おかっぱ天使ちゃん生後７ヶ月になりました,13,,,,,,,,,,,,
娘とリンクコーデでお出かけ,14,,,,,,,,,,,,
この日はとても暖かかったのでアウターはSupremeのカウチンだけで,15,,,,,,,,,,,,
娘のアウターはGap babyの,16,,,,,,,,,,,,
オーガニックコットンのクマ耳ダウン,17,,,,,,,,,,,,
色合いだけでもお揃いだと,18,,,,,,,,,,,,
気分が上がりますね,19,,,,,,,,,,,,
よく質問をいただくのですが娘のお洋服はGap babyのものが多いです,20,,,,,,,,,,,,
小児鍼の施術を初めてしてもらってよほど気持ちよくてリラックスしたのか,21,,,,,,,,,,,,
帰りの抱っこ紐から早速ウトウト…,22,,,,,,,,,,,,
からの大好きなママ＆妻友アリアちゃんと,23,,,,,,,,,,,,
新年会ランチ,24,,,,,,,,,,,,
美味しいお野菜いっぱいのランチを食べながら子育てや美容の情報交換をして,25,,,,,,,,,,,,
時間が経つのが早い早い,26,,,,,,,,,,,,
またキリッと気持ちが引き締まって,27,,,,,,,,,,,,
モチベーションが上がりました,28,,,,,,,,,,,,
いつもありがとう,29,,,,,,,,,,,,
♡PINKY♡,30,,,,,,,,,,,,
ご依頼などは下記へお問い合わせください。,31,,,,,,,,,,,,
Online Boutique【envy】,32,,,,,,,,,,,,
5/17 発売,33,,,,,,,,,,,,
★卍LINE 6th Album★,34,,,,,,,,,,,,
【真説～卍忍法帖～福流縁】,35,,,,,,,,,,,,
★,36,,,,,,,,,,,,
予約はこちらから,37,,,,,,,,,,,,
★,38,,,,,,,,,,,,
4/23 配信開始,39,,,,,,,,,,,,
★卍LINE ＆ kj★,40,,,,,,,,,,,,
【soul ship】,41,,,,,,,,,,,,
★,42,,,,,,,,,,,,
★　★,43,,,,,,,,,,,,
★,44,,,,,,,,,,,,
卍LINE official website,45,,,,,,,,,,,,
アスマキナofficial website,46,,,,,,,,,,,,
卍LINE Official Goods,1,,,,,,,,,,,,
☆観葉植物☆,2,,,,,,,,,,,,
我が家に届いた観葉植物,3,,,,,,,,,,,,
ハワイの代表樹で別名,4,,,,,,,,,,,,
「ハワイアン・ティー」,5,,,,,,,,,,,,
幸福を呼ぶ木☆彡,6,,,,,,,,,,,,
矢沢心ちゃん親子♪,7,,,,,,,,,,,,
☆食事☆,8,,,,,,,,,,,,
今日は矢沢心ちゃん親子と食事,9,,,,,,,,,,,,
妻と心ちゃんは女子トーク,10,,,,,,,,,,,,
子供達は汗だくでアスレチック☆彡,11,,,,,,,,,,,,
新しいコストコバッグ,12,,,,,,,,,,,,
☆costco☆,13,,,,,,,,,,,,
新しいコストコのバッグ,14,,,,,,,,,,,,
プルコギ・サラダ類が,15,,,,,,,,,,,,
ピッタリ収納出来る箱型保冷バッグ☆彡,16,,,,,,,,,,,,
消えたブログ記事は,17,,,,,,,,,,,,
現在もAmebaさんと調査中です。,18,,,,,,,,,,,,
パスワードなど全て変更しました。,19,,,,,,,,,,,,
「消えたブログ」と同じ内容を,20,,,,,,,,,,,,
再度ＵＰさせていただきます。,21,,,,,,,,,,,,
☆？？？☆,22,,,,,,,,,,,,
今朝 起きてスマホでブログを,23,,,,,,,,,,,,
確認したら、昨日ＵＰした記事が,24,,,,,,,,,,,,
何故か消えていました。,25,,,,,,,,,,,,
スタッフにも確認しましたが原因がわかりません。,26,,,,,,,,,,,,
他にも消えた記事がないか原因も含めて調べてもらっております。,27,,,,,,,,,,,,
☆HIKAKIN,28,,,,,,,,,,,,
昨晩はこの夏 最後のＢＢＱ,29,,,,,,,,,,,,
風間君・まっすー・健人・ヒカキン…,30,,,,,,,,,,,,
異業種が集まり盛り上がったＢＢＱ,31,,,,,,,,,,,,
ヒカキンのスマホで,32,,,,,,,,,,,,
健人が撮影した一枚☆彡,33,,,,,,,,,,,,
たこ焼き＆焼きそば,34,,,,,,,,,,,,
☆たこ焼きそば☆,35,,,,,,,,,,,,
昨日はサファリパークから戻り,36,,,,,,,,,,,,
我が家で金山家とたこ焼き＆焼きそば,37,,,,,,,,,,,,
みんな疲れていたので,38,,,,,,,,,,,,
パパッとごはん ,39,,,,,,,,,,,,
男二人で買い出しへ,40,,,,,,,,,,,,
金山君が作ったソース焼きそば,41,,,,,,,,,,,,
妻が作ったスパイス焼きそば,42,,,,,,,,,,,,
２種類の焼きそば,43,,,,,,,,,,,,
たこ焼きそば 子供達に大好評でした☆彡,44,,,,,,,,,,,,
金山家とサファリパーク,45,,,,,,,,,,,,
☆サファリパーク☆,46,,,,,,,,,,,,
今日は御殿場で,1,,,,,,,,,,,,
金山家と合流してサファリパークへ,2,,,,,,,,,,,,
駐車場からの富士山,3,,,,,,,,,,,,
次女＆,4,,,,,,,,,,,,
侑生君と昂生君,5,,,,,,,,,,,,
妻とエサをあげる,6,,,,,,,,,,,,
侑生君,7,,,,,,,,,,,,
妻とカメを見て興奮する,8,,,,,,,,,,,,
昂生君,9,,,,,,,,,,,,
サルにエサをあげる,10,,,,,,,,,,,,
昂生君,11,,,,,,,,,,,,
早めにサファリパークを後にして,12,,,,,,,,,,,,
高速の渋滞も回避出来ました☆彡,13,,,,,,,,,,,,
沼津で食べ歩き,14,,,,,,,,,,,,
☆沼津☆,15,,,,,,,,,,,,
昨日 三島〜沼津へ,16,,,,,,,,,,,,
沼津で食べ歩き,17,,,,,,,,,,,,
さつま揚げ,18,,,,,,,,,,,,
そして,19,,,,,,,,,,,,
巨大エビが気になり…,20,,,,,,,,,,,,
焼きたてのエビ,21,,,,,,,,,,,,
そして,22,,,,,,,,,,,,
次女が一番興味を示した,23,,,,,,,,,,,,
クスッと笑えるドリンク,24,,,,,,,,,,,,
バナナラムネ,25,,,,,,,,,,,,
ラベルがバナナの,26,,,,,,,,,,,,
皮のように剥がれるラムネ 笑 ☆彡,27,,,,,,,,,,,,
日本一長い吊り橋,28,,,,,,,,,,,,
☆三島☆,29,,,,,,,,,,,,
富士山を眺めながら三島へ,30,,,,,,,,,,,,
次女のリクエストで,31,,,,,,,,,,,,
日本一長い吊り橋 ,32,,,,,,,,,,,,
SKY WALKへ,33,,,,,,,,,,,,
残念ながら吊り橋から,34,,,,,,,,,,,,
富士山は見られませんでした,35,,,,,,,,,,,,
吊り橋を渡り,36,,,,,,,,,,,,
次女がおみくじを引いたら…,37,,,,,,,,,,,,
大吉でした☆彡,38,,,,,,,,,,,,
週末小旅行,39,,,,,,,,,,,,
☆小旅行☆,40,,,,,,,,,,,,
週末に家族で小旅行,41,,,,,,,,,,,,
高速が渋滞 … 。。。,42,,,,,,,,,,,,
東京〜海老名PAまで１時間半↓,43,,,,,,,,,,,,
海老名で小休憩,44,,,,,,,,,,,,
海老名PA限定 中村屋カリーパン,45,,,,,,,,,,,,
チーズ＆黒毛和牛カリーパン☆彡,46,,,,,,,,,,,,
妻と美肌鍋,1,,,,,,,,,,,,
☆美肌鍋☆,2,,,,,,,,,,,,
今夜は妻と美肌鍋,3,,,,,,,,,,,,
コラーゲンボール＆ヒアルロン酸ジュレ,4,,,,,,,,,,,,
明日はツルツル・スベスベ？？？（笑）,5,,,,,,,,,,,,
つむぎちゃんと初対面,6,,,,,,,,,,,,
☆食事会☆,7,,,,,,,,,,,,
昨晩の理子ちゃんファミリーとの食事会,8,,,,,,,,,,,,
石田さんのオススメデザート,9,,,,,,,,,,,,
「極上プリン」美味しかったです！,10,,,,,,,,,,,,
妻はつむぎちゃんと初対面,11,,,,,,,,,,,,
ずーっと抱っこしていました ♪,12,,,,,,,,,,,,
抱かれていたら,13,,,,,,,,,,,,
寝てしまったつむぎちゃん …zzzZZ,14,,,,,,,,,,,,
理子ちゃんが送ってくれた写真,15,,,,,,,,,,,,
孫をあやす二人？？？（笑）,16,,,,,,,,,,,,
石田さんオススメのイタリアン,17,,,,,,,,,,,,
☆dinner☆,18,,,,,,,,,,,,
今夜は東尾理子ちゃん・,19,,,,,,,,,,,,
石田純一さん家族とディナー,20,,,,,,,,,,,,
石田さんオススメのイタリアン☆彡,21,,,,,,,,,,,,
おうち点心！,22,,,,,,,,,,,,
☆晩ごはん☆,23,,,,,,,,,,,,
昨晩の晩ごはん,24,,,,,,,,,,,,
おうちで点心でした☆彡,25,,,,,,,,,,,,
妻のNew Design,26,,,,,,,,,,,,
☆Jewelry☆,27,,,,,,,,,,,,
☆ＢＢＱ☆,28,,,,,,,,,,,,
昨晩は１９８２年組 同期会,29,,,,,,,,,,,,
松本伊代ちゃん・三田寛子ちゃん,30,,,,,,,,,,,,
早見優ちゃんと我が家でＢＢＱ,31,,,,,,,,,,,,
同期女子会ＢＢＱ＋１☆彡,32,,,,,,,,,,,,
ワンちゃんとＢＢＱ,33,,,,,,,,,,,,
☆同期会☆,34,,,,,,,,,,,,
今夜はかわいい訪問者(犬),35,,,,,,,,,,,,
早見優ちゃんが連れて来たワンちゃん,36,,,,,,,,,,,,
今夜はみんなでＢＢＱ☆彡,37,,,,,,,,,,,,
COSTCO 観葉植物,38,,,,,,,,,,,,
☆モンステラ☆,39,,,,,,,,,,,,
昨日コストコで買い物中,40,,,,,,,,,,,,
気になった観葉植物,41,,,,,,,,,,,,
いくつかあった,42,,,,,,,,,,,,
種類と形の中から,43,,,,,,,,,,,,
妻と選んだ観葉植物,44,,,,,,,,,,,,
モンステラ,45,,,,,,,,,,,,
今朝リビングで生き生き☆彡,46,,,,,,,,,,,,
コストコ 目当ての品,1,,,,,,,,,,,,
☆COSTCO☆,2,,,,,,,,,,,,
仕事終わりに家族と合流 コストコへ,3,,,,,,,,,,,,
フードコートで３時のおやつ,4,,,,,,,,,,,,
ＢＢＱ用の肉類を購入,5,,,,,,,,,,,,
目当ての品 ↓,6,,,,,,,,,,,,
噂のバスルームクリーナー☆彡,7,,,,,,,,,,,,
鈴木杏樹さんと浴衣,8,,,,,,,,,,,,
☆舞台挨拶☆,9,,,,,,,,,,,,
昨日の映画イベントで,10,,,,,,,,,,,,
夫婦役の鈴木杏樹さんと浴衣で撮影,11,,,,,,,,,,,,
鈴木杏樹さん・高坂希太郎監督と舞台挨拶,12,,,,,,,,,,,,
映画「若おかみは小学生！」,13,,,,,,,,,,,,
主人公おっこの父親の声を,14,,,,,,,,,,,,
担当させていただきました,15,,,,,,,,,,,,
お子さんも大人も感動する作品です,16,,,,,,,,,,,,
是非 劇場に足を運んでください☆彡,17,,,,,,,,,,,,
花火＆浴衣,18,,,,,,,,,,,,
☆映画イベント☆,19,,,,,,,,,,,,
昨日 妻が撮影したベストショット,20,,,,,,,,,,,,
今日は浴衣で映画のイベント,21,,,,,,,,,,,,
１８年ぶりに映画の声優を,22,,,,,,,,,,,,
担当させていただきました☆彡,23,,,,,,,,,,,,
家族でＢＢＱ＆花火,24,,,,,,,,,,,,
☆花火大会☆,25,,,,,,,,,,,,
今日は知り合いの方に,26,,,,,,,,,,,,
お誘いいただき夕方からＢＢＱ,27,,,,,,,,,,,,
妻と娘と参加させていただきました,28,,,,,,,,,,,,
そして…,29,,,,,,,,,,,,
夜は東京湾 花火大会,30,,,,,,,,,,,,
２０１８年 夏の思い出になりました☆彡,31,,,,,,,,,,,,
妻とお揃いのAIR MAX,32,,,,,,,,,,,,
☆AIR MAX☆,33,,,,,,,,,,,,
今年でジャニーズ事務所を,34,,,,,,,,,,,,
退社して３０年！！！,35,,,,,,,,,,,,
新しい事務所に移り,36,,,,,,,,,,,,
当時１９歳だった青年が,37,,,,,,,,,,,,
私の付き人になった,38,,,,,,,,,,,,
その時の青年が…,39,,,,,,,,,,,,
現在は私のチーフマネージャー,40,,,,,,,,,,,,
今では仕事のアドレスもしてくれる,41,,,,,,,,,,,,
３０年のつき合いです！,42,,,,,,,,,,,,
「節目の感謝の気持ち」という事で,43,,,,,,,,,,,,
我々夫婦にお揃いのスニーカーを,44,,,,,,,,,,,,
サプライズプレゼントしてくれた,45,,,,,,,,,,,,
こんな私に３０年…こちらこそ感謝です！,46,,,,,,,,,,,,
これからもよろしく☆彡,1,,,,,,,,,,,,
次女とデート,2,,,,,,,,,,,,
☆デート☆,3,,,,,,,,,,,,
夕方から妻が保護者会で外出,4,,,,,,,,,,,,
長女も友達の誕生日会,5,,,,,,,,,,,,
今日は次女とデート ♪,6,,,,,,,,,,,,
ドライブして食事＆カラオケ☆彡,7,,,,,,,,,,,,
☆YouTuber☆,8,,,,,,,,,,,,
今日は長女の友達の,9,,,,,,,,,,,,
YouTuber family来訪,10,,,,,,,,,,,,
みんなでランチへ,11,,,,,,,,,,,,
可愛すぎる子供達☆彡,12,,,,,,,,,,,,
妻 特製サラダうどん,13,,,,,,,,,,,,
☆晩御飯☆,14,,,,,,,,,,,,
今夜は妻 特製うどん,15,,,,,,,,,,,,
フルーツトマト・オクラ・ゴーヤ・梅,16,,,,,,,,,,,,
九条ネギ・豚しゃぶ・大根おろし,17,,,,,,,,,,,,
野菜たっぷりのサラダうどん,18,,,,,,,,,,,,
今日は我が家に,19,,,,,,,,,,,,
保田圭ちゃん親子が遊びに来ました,20,,,,,,,,,,,,
私は仕事で息子君に会えず残念 。。。,21,,,,,,,,,,,,
また ゆっくり遊びに来てね☆彡,22,,,,,,,,,,,,
冷蔵庫一掃レシピ,23,,,,,,,,,,,,
☆晩御飯☆,24,,,,,,,,,,,,
昨日は台風の影響で,25,,,,,,,,,,,,
買い物に行けなかったので,26,,,,,,,,,,,,
冷蔵庫一掃レシピ,27,,,,,,,,,,,,
娘は牛肉おろしポン酢に大喜び☆彡,28,,,,,,,,,,,,
ふわもちプレミアムパン,29,,,,,,,,,,,,
☆朝食☆,30,,,,,,,,,,,,
いつも売り切れているパン,31,,,,,,,,,,,,
ふわもちトースト,32,,,,,,,,,,,,
昨日は残っていたので,33,,,,,,,,,,,,
スタッフ＆冷凍用に,34,,,,,,,,,,,,
まとめ買い☆彡,35,,,,,,,,,,,,
              ☆ ,36,,,,,,,,,,,,
大渕さん親子と ♪,37,,,,,,,,,,,,
☆お客様☆,38,,,,,,,,,,,,
仕事終わり帰宅したら,39,,,,,,,,,,,,
大渕愛子さん親子が遊びに来ていた,40,,,,,,,,,,,,
みんなで晩御飯,41,,,,,,,,,,,,
冷蔵庫にあった食材でパパッとごはん☆彡,42,,,,,,,,,,,,
スマホ紛失,43,,,,,,,,,,,,
☆ ,44,,,,,,,,,,,,
☆紛失☆,45,,,,,,,,,,,,
朝 テレビ局の楽屋入りしてから,46,,,,,,,,,,,,
スマートフォンがない事に気づきました,1,,,,,,,,,,,,
カバンに入れたはずのスマホが,2,,,,,,,,,,,,
どこを探しても見当たらない,3,,,,,,,,,,,,
落としたのか？,4,,,,,,,,,,,,
どこかに置き忘れたのか？,5,,,,,,,,,,,,
心当たりなく不安のまま  スタジオへ …,6,,,,,,,,,,,,
【生放送】,7,,,,,,,,,,,,
生放送終わりにマネージャーの,8,,,,,,,,,,,,
アプリでスマホの場所が判明！！！,9,,,,,,,,,,,,
今朝 仕事前に立ち寄った,10,,,,,,,,,,,,
スポーツクラブのロッカールームに,11,,,,,,,,,,,,
置き忘れていました 汗,12,,,,,,,,,,,,
５時間の紛失でしたが,13,,,,,,,,,,,,
本当に焦りました。。。,14,,,,,,,,,,,,
ダイエットしゃぶしゃぶ,15,,,,,,,,,,,,
☆ダイエットメニュー☆,16,,,,,,,,,,,,
今夜はしゃぶしゃぶ,17,,,,,,,,,,,,
妻は今日からダイエットするらしい 笑,18,,,,,,,,,,,,
糖質が高い食材ゼロ！！！,19,,,,,,,,,,,,
おいしいヘルシー☆彡,20,,,,,,,,,,,,
おいしいプリン,21,,,,,,,,,,,,
☆プリン☆,22,,,,,,,,,,,,
ＢＢＱ参加者に頂いたプリン,23,,,,,,,,,,,,
口の中に広がるなめらかメープル,24,,,,,,,,,,,,
これ おいし〜,25,,,,,,,,,,,,
☆彡,26,,,,,,,,,,,,
今夜はＢＢＱ,27,,,,,,,,,,,,
☆ＢＢＱ☆,28,,,,,,,,,,,,
今夜も友人達とＢＢＱ,29,,,,,,,,,,,,
夏はやっぱりＢＢＱ☆彡,30,,,,,,,,,,,,
IKEAガーデンテーブル,31,,,,,,,,,,,,
☆IKEA☆,32,,,,,,,,,,,,
昨日は久しぶりのＢＢＱ,33,,,,,,,,,,,,
友人達と盛り上がりました,34,,,,,,,,,,,,
夜は暑くなく風が心地よくて,35,,,,,,,,,,,,
快適なＢＢＱでした,36,,,,,,,,,,,,
IKEAガーデンテーブルが大活躍☆彡,37,,,,,,,,,,,,
COSTCO ＢＢＱ,38,,,,,,,,,,,,
☆COSTCO☆,39,,,,,,,,,,,,
コストコへ,40,,,,,,,,,,,,
家族で買い出し,41,,,,,,,,,,,,
今夜は久しぶりのＢＢＱ,42,,,,,,,,,,,,
フードコートで小休憩☆彡,43,,,,,,,,,,,,
つるとんたんのお風呂,44,,,,,,,,,,,,
☆つるとんたん☆,45,,,,,,,,,,,,
今夜は家族でつるとんたん,46,,,,,,,,,,,,
酸辣湯うどん ロカボうどん,1,,,,,,,,,,,,
お風呂のある部屋を見学,2,,,,,,,,,,,,
うどん屋さんにお風呂！！！,3,,,,,,,,,,,,
 驚きです☆彡,4,,,,,,,,,,,,
感謝に始まり感謝に終わる,5,,,,,,,,,,,,
☆韓国料理☆,6,,,,,,,,,,,,
昨日 仕事終わりに韓国料理へ,7,,,,,,,,,,,,
赤ちり鍋,8,,,,,,,,,,,,
サムギョプサル,9,,,,,,,,,,,,
お店の箸袋に書かれていた…,10,,,,,,,,,,,,
「感謝に始まり感謝に終わる」,11,,,,,,,,,,,,
私の好きな言葉です！,12,,,,,,,,,,,,
日常どんなことに対しても,13,,,,,,,,,,,,
「感謝」をする事！,14,,,,,,,,,,,,
日々 何気ない生活の中で,15,,,,,,,,,,,,
